Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
0.19628952,0.3563512
0.19628952,0.31284815
0.19628952,0.28209788
0.19628952,0.23912445
0.19628952,0.2057625
0.19628952,0.19599149
0.19628952,0.19584718
0.7195135,0.3447294
0.7195135,0.40257958
0.7195135,0.45783445
0.7195135,0.5251065
0.7195135,0.6101612
0.7195135,0.69662726
0.7195135,0.7349949
0.7195135,0.71932393
0.7206624,0.70568043
0.7206624,0.49943188
0.7206624,0.276832
0.7206624,0.12912223
0.7206624,0.1579386
0.7206624,0.29787213
0.7206624,0.5098689
0.7206624,0.72636616
2.157635,1.2495972
2.157635,1.523625
2.157635,1.7490016
2.157635,1.9399043
2.157635,2.0879765
2.157635,2.1776772
2.157635,2.194403
2.157635,2.1568093
2.157635,2.156858
0.55114526,1.996073
0.55114526,1.8164737
0.55114526,1.5710392
0.55114526,1.279481
0.55114526,0.9920291
0.55114526,0.75595933
0.55114526,0.6053731
0.55114526,0.5493519
0.55114526,0.5490642
1.2994105,0.50851095
1.2994105,0.5975219
1.2994105,0.68649733
1.2994105,0.78482825
1.2994105,0.9223833
1.2994105,1.0239062
1.2994105,1.1544148
1.2994105,1.3035046
1.8911451,1.6483316
1.8911451,1.8470052
1.8911451,1.9844133
1.8911451,2.0621154
1.8911451,2.0777016
1.8911451,2.0411777
1.8911451,1.9657494
1.8911451,1.8888103
1.1242985,1.6879741
1.1242985,1.4916768
1.1242985,1.2613306
1.1242985,1.0684338
1.1242985,0.94252485
1.1242985,0.9440146
1.1242985,1.0243587
1.1242985,1.1271566
2.43007,1.2989253
2.43007,1.5630426
2.43007,1.7584999
2.43007,1.9054986
2.43007,2.0775607
2.43007,2.256786
2.43007,2.3820474
2.43007,2.431772
1.6770614,2.332559
1.6770614,2.1891913
1.6770614,2.076187
1.6770614,2.018237
1.6770614,2.027464
1.6770614,1.9817408
1.6770614,1.8519194
1.6770614,1.6723388
1.6770614,1.67147
0.76210654,1.125706
0.76210654,0.8558157
0.76210654,0.62121665
0.76210654,0.45271137
0.76210654,0.4112847
0.76210654,0.48694214
0.76210654,0.62750465
0.76210654,0.765536
1.5058104,1.0739944
1.5058104,1.3071872
1.5058104,1.5012436
1.5058104,1.6347607
1.5058104,1.6940597
1.5058104,1.7035369
1.5058104,1.6281497
1.5058104,1.5027219
0.3818779,1.3378271
0.3818779,1.2775606
0.3818779,1.1995572
0.3818779,1.0682955
0.3818779,0.8294876
0.3818779,0.63049316
0.3818779,0.47052935
0.3818779,0.3793393
0.3818779,0.37854552
0.3818779,0.3818779
1.3285019,0.18253176
1.3285019,0.120659746
1.3285019,0.20419018
1.3285019,0.4092496
1.3285019,0.67781425
1.3285019,0.9301124
1.3285019,1.1601232
2.0368187,1.794511
2.0368187,2.062331
2.0368187,2.2234483
2.0368187,2.2917094
2.0368187,2.2770154
2.0368187,2.2524652
2.0368187,2.1643047
2.0368187,2.0329313
1.0898696,1.6584252
1.0898696,1.36183
1.0898696,1.1558489
1.0898696,1.0500311
1.0898696,1.0280735
1.0898696,0.9968237
1.0898696,1.0187484
1.0898696,1.0916216
1.0898696,1.0919908
1.6193421,1.2103379
1.6193421,1.2830392
1.6193421,1.4384032
1.6193421,1.6238513
1.6193421,1.7381889
1.6193421,1.7197398
1.6193421,1.6621755
1.6193421,1.618334
1.5115687,1.5565275
1.5115687,1.5135249
1.5115687,1.5380847
1.5115687,1.5977491
1.5115687,1.6299131
1.5115687,1.6497232
1.5115687,1.605589
1.5115687,1.5092338
1.3108301,1.2714187
1.3108301,1.0467119
1.3108301,0.87042964
1.3108301,0.759278
1.3108301,0.70522195
1.3108301,0.7710849
1.3108301,1.001845
1.3108301,1.3186988
1.3108301,1.3193442
2.103573,2.0924907
2.103573,2.515535
2.103573,2.8475747
2.103573,3.03468
2.103573,2.9833858
2.103573,2.7166815
2.103573,2.3803763
2.103573,2.0962174
2.3345728,1.8890406
2.3345728,1.8866023
2.3345728,1.9475597
